Date,open,high,low,close,volume
7/30/2015,27.9078,27.9648,27.7686,27.9192,134513072
7/31/2015,27.9717,27.9814,27.5861,27.6751,171539812
8/3/2015,27.7207,27.9649,26.8127,27.0226,279903872
8/4/2015,26.7899,26.8537,25.8385,26.1556,496554492
8/5/2015,25.77,26.7944,25.5761,26.329,393537844
8/6/2015,26.5785,26.7,26.1534,26.386,211612160
8/7/2015,26.26,26.6427,26.2416,26.4754,154681620
8/10/2015,26.7069,27.4999,26.7069,27.438,219806388
8/11/2015,27.0002,27.085,25.9735,26.0102,388331256
8/12/2015,25.7901,26.4525,25.1255,26.4112,406742440
8/13/2015,26.5946,26.6771,26.2508,26.3906,194143156
8/14/2015,26.2004,26.6565,26.1293,26.5762,171718064
8/17/2015,26.5946,26.9636,26.4708,26.8513,163538980
8/18/2015,26.684,26.9154,26.5877,26.7,138242832
8/19/2015,26.6083,26.7046,26.2829,26.3585,193146040
8/20/2015,26.1454,26.2073,25.5839,25.8176,274006488
8/21/2015,25.3089,25.6458,24.2122,24.2386,513101884
8/24/2015,21.7427,24.9353,21.085,23.6335,648825168
8/25/2015,25.4647,25.4647,23.7206,23.7756,414406396
8/26/2015,24.5422,25.1851,24.0758,25.1393,387098444
8/27/2015,25.726,25.9529,25.2149,25.8795,338464224
8/28/2015,25.7076,25.9689,25.5633,25.9643,212657628
8/31/2015,25.6985,26.2485,25.6687,25.8429,224917084
9/1/2015,25.2516,25.6412,24.6053,24.6878,307383440
9/2/2015,25.2103,25.7466,25.0111,25.7466,247555248
9/3/2015,25.781,25.8474,25.2195,25.2951,212935760
9/4/2015,24.9742,25.3134,24.8688,25.043,199985244
9/8/2015,25.5885,25.797,25.2836,25.7397,219374504
9/9/2015,26.072,26.1316,25.1576,25.2447,340043216
9/10/2015,25.2722,25.9626,25.1874,25.7993,251571324
9/11/2015,25.6205,26.1752,25.6137,26.1752,199661892
9/14/2015,26.7183,26.7894,26.3241,26.4273,233453724
9/15/2015,26.5694,26.7069,26.2233,26.6496,173364620
9/16/2015,26.6427,26.7092,26.4571,26.6794,148693956
9/17/2015,26.5075,26.6977,26.0617,26.1087,256450564
9/18/2015,25.7168,26.1958,25.6389,26.001,297141164
9/21/2015,26.0514,26.441,26.0491,26.4044,200887860
9/22/2015,25.985,26.1683,25.7879,25.9895,201384636
9/23/2015,26.0422,26.2921,25.9666,26.2004,143026864
9/24/2015,25.9552,26.4708,25.7535,26.3562,200877900
9/25/2015,26.6863,26.7436,26.1316,26.2898,224607704
9/28/2015,26.0927,26.2577,25.7695,25.7695,203128756
9/29/2015,25.8589,26.0147,24.7199,24.9949,293461536
9/30/2015,25.2493,25.5633,24.9192,25.1988,260166384
10/1/2015,24.9972,25.1232,24.5938,25.114,255716400
10/2/2015,24.7542,25.4426,24.6488,25.2974,232079032
10/5/2015,25.1828,25.5242,24.9972,25.3891,208258972
10/6/2015,25.3547,25.6091,25.1564,25.5105,195427908
10/7/2015,25.6091,25.616,25.0751,25.3891,187062200
10/8/2015,25.2539,25.2539,24.8001,25.0957,247918308
10/9/2015,25.2103,25.7328,25.0934,25.6962,211064560
10/12/2015,25.836,25.8406,25.5403,25.577,121868816
10/13/2015,25.3982,25.7718,25.3662,25.6205,132197024
10/14/2015,25.506,25.5587,25.1095,25.2584,177849796
10/15/2015,25.4234,25.6916,25.3226,25.6366,150693808
10/16/2015,25.6183,25.6687,25.3318,25.4487,156930436
10/19/2015,25.3937,25.6114,25.2355,25.6068,119036612
10/20/2015,25.5174,26.166,25.3982,26.0743,195871052
10/21/2015,26.127,26.4892,26.0583,26.072,169307896
10/22/2015,26.2027,26.4708,26.15,26.4708,166616356
10/23/2015,26.7458,27.3252,26.661,27.2913,237467656
10/26/2015,27.0621,27.0736,26.3379,26.4204,265335124
10/27/2015,26.4479,26.7092,26.1248,26.2531,279537600
10/28/2015,26.7986,27.3417,26.5992,27.3348,342205408
10/29/2015,27.2042,27.6603,27.1057,27.6236,204909336
10/30/2015,27.729,27.7818,27.3761,27.3876,197461016
11/2/2015,27.4724,27.8138,27.4128,27.7726,128813068
11/3/2015,27.6832,28.302,27.6626,28.0912,182075904
11/4/2015,28.2195,28.3776,27.8734,27.9605,179544200
11/5/2015,28.0462,28.2396,27.6619,27.8322,158210720
11/6/2015,27.8759,28.037,27.7631,27.8644,132169132
11/9/2015,27.8414,28.037,27.6319,27.7516,135485620
11/10/2015,26.9069,27.1762,26.7138,26.877,236511724
11/11/2015,26.7849,27.0266,26.5179,26.7251,180871884
11/12/2015,26.7596,26.8885,26.6192,26.6353,130102316
11/13/2015,26.5156,26.6008,25.8412,25.8573,183249612
11/16/2015,25.6364,26.2946,25.5489,26.2797,152426804
11/17/2015,26.4512,26.4811,26.0829,26.168,110332404
11/18/2015,26.6445,27.0427,26.5847,26.9967,186698788
11/19/2015,27.0772,27.5629,26.8747,27.3396,173183280
11/20/2015,27.4363,27.602,27.3557,27.4593,137148384
11/23/2015,27.4524,27.5583,27.0082,27.1025,129930112
11/24/2015,27.0059,27.4708,26.9575,27.3626,171212688
11/25/2015,27.4386,27.4432,27.1417,27.167,85553232
11/27/2015,27.2268,27.2545,27.068,27.1163,52185780
11/30/2015,27.1578,27.4846,27.1025,27.2291,156721288
12/1/2015,27.3327,27.3465,26.8977,27.0082,139409496
12/2/2015,26.9414,27.1854,26.7182,26.7642,133546252
12/3/2015,26.8263,26.8816,26.29,26.5156,166278036
12/4/2015,26.5363,27.4478,26.4949,27.3972,231107908
12/7/2015,27.3856,27.5882,27.1163,27.2245,128336996
12/8/2015,27.0496,27.2982,26.8977,27.213,137237800
12/9/2015,27.0772,27.0887,26.488,26.6123,185445428
12/10/2015,26.7089,26.9161,26.587,26.7389,116850908
12/11/2015,26.5133,26.5593,25.9749,26.0507,187544644
12/14/2015,25.8205,25.9356,25.2704,25.8895,260014436
12/15/2015,25.7653,25.9632,25.3993,25.4315,213292420
12/16/2015,25.565,25.7768,25.0425,25.6271,224953868
12/17/2015,25.7837,25.8366,25.0839,25.0839,179091308
12/18/2015,25.0678,25.2082,24.3543,24.4049,385813308
12/21/2015,24.6927,24.7134,24.2991,24.7042,190362440
12/22/2015,24.7203,24.7939,24.5018,24.6811,131157468
12/23/2015,24.6904,25.054,24.6742,24.9988,130629416
12/24/2015,25.0885,25.0885,24.8469,24.8653,54386720
12/28/2015,24.764,24.787,24.4396,24.5868,106816840
12/29/2015,24.619,25.1875,24.596,25.0287,123724972
12/30/2015,24.9919,25.0195,24.6696,24.7019,100855108
12/31/2015,24.6305,24.6351,24.1264,24.2277,163649264
1/4/2016,23.6178,24.2526,23.4774,24.2484,270597548
1/5/2016,24.3405,24.3635,23.5717,23.6408,223163968
1/6/2016,23.1459,23.5625,22.9871,23.1781,273829552
1/7/2016,22.7132,23.0469,22.1953,22.1999,324377712
1/8/2016,22.6833,22.8122,22.2713,22.3173,283192064
1/11/2016,22.7799,22.8007,22.4048,22.6787,198957508
1/12/2016,23.1436,23.1758,22.75,23.0078,196616908
1/13/2016,23.0907,23.2909,22.3956,22.4163,249758524
1/14/2016,22.5475,23.1275,22.0365,22.9065,252680508
1/15/2016,22.1424,22.4899,21.949,22.3564,319335564
1/19/2016,22.651,22.7063,21.9813,22.2482,212350988
1/20/2016,21.8892,22.6003,21.5025,22.2782,289337664
1/21/2016,22.3403,22.5291,21.8524,22.1654,208645852
1/22/2016,22.7017,23.3531,22.6418,23.3439,263201868
1/25/2016,23.3669,23.3692,22.8352,22.8881,207178100
1/26/2016,23.0009,23.2196,22.5728,23.0147,300308008
1/27/2016,22.1055,22.2411,21.4841,21.5025,533478696
1/28/2016,21.5877,21.7557,21.2654,21.6567,222715300
1/29/2016,21.8178,22.4048,21.7166,22.4048,257666016
2/1/2016,22.2045,22.2598,21.9582,22.1953,163774164
2/2/2016,21.9628,22.1055,21.7004,21.7465,149428860
2/3/2016,21.8662,22.2897,21.6544,22.1769,183857176
2/4/2016,22.1829,22.5231,22.0278,22.3541,185886608
2/5/2016,22.3356,22.4282,21.6807,21.7571,185672256
2/8/2016,21.5511,22.1459,21.5303,21.9862,216085500
2/9/2016,21.8196,22.2014,21.7363,21.9816,177324780
2/10/2016,22.1968,22.2963,21.7756,21.8149,169374404
2/11/2016,21.7039,21.9191,21.4262,21.683,200298844
2/12/2016,21.7964,21.8682,21.5234,21.7502,161405524
2/16/2016,21.9885,22.412,21.8936,22.3634,196231664
2/17/2016,22.3703,22.7267,22.25,22.7059,179452972
2/18/2016,22.8725,22.8841,22.2363,22.2754,156083932
2/19/2016,22.2153,22.3911,22.169,22.2245,141496692
2/22/2016,22.287,22.4236,22.1968,22.4189,137123032
2/23/2016,22.3078,22.331,21.8797,21.9121,127770532
2/24/2016,21.7478,22.3032,21.5951,22.2384,145022980
2/25/2016,22.2269,22.3912,22.0417,22.3912,110330636
2/26/2016,22.493,22.6836,22.3495,22.4259,115964524
2/29/2016,22.4143,22.7313,22.3657,22.375,140865108
3/1/2016,22.5971,23.3191,22.5439,23.2636,201628588
3/2/2016,23.2589,23.3469,23.0576,23.3145,132678240
3/3/2016,23.2751,23.5366,23.2451,23.488,147822968
3/4/2016,23.6894,24.0087,23.458,23.8375,184220400
3/7/2016,23.694,23.7958,23.3631,23.5737,143663240
3/8/2016,23.3214,23.5482,23.2335,23.3793,124728776
3/9/2016,23.4441,23.5065,23.2034,23.4001,108806732
3/10/2016,23.4672,23.6593,23.1756,23.4117,134054308
3/11/2016,23.6593,23.6685,23.488,23.6639,109632948
3/14/2016,23.5829,23.8143,23.5528,23.7241,100304248
3/15/2016,24.0573,24.3396,24.0318,24.2008,160270936
3/16/2016,24.2077,24.6011,24.2031,24.5224,153213972
3/17/2016,24.4183,24.6381,24.2887,24.4831,137682820
3/18/2016,24.6081,24.6451,24.3419,24.5109,176820684
3/21/2016,24.5132,24.9112,24.3304,24.5085,142010712
3/22/2016,24.3558,24.8279,24.3466,24.696,129777500
3/23/2016,24.6405,24.777,24.5062,24.5595,102813980
3/24/2016,24.4067,24.5872,24.2725,24.453,104531820
3/28/2016,24.5294,24.5733,24.3118,24.3419,77645488
3/29/2016,24.2725,24.9436,24.2702,24.9181,124760332
3/30/2016,25.1426,25.5522,25.131,25.3532,182404596
3/31/2016,25.3902,25.4319,25.1958,25.2213,103553796
4/1/2016,25.1727,25.455,25.0385,25.4527,103495800
4/4/2016,25.5522,25.9618,25.5175,25.7142,149424816
4/5/2016,25.3416,25.6239,25.3208,25.411,106314608
4/6/2016,25.5082,25.6818,25.2699,25.6772,105616308
4/7/2016,25.4434,25.5522,25.0202,25.1172,127207480
4/8/2016,25.2028,25.4018,25.0315,25.1449,94326960
4/11/2016,25.2167,25.5962,25.1843,25.2282,117630072
4/12/2016,25.3023,25.5707,25.1449,25.5568,108929300
4/13/2016,25.6401,25.9965,25.6401,25.9271,133029264
4/14/2016,25.8299,26.0081,25.7628,25.941,101895692
4/15/2016,25.9433,25.9873,25.3925,25.4203,187755876
4/18/2016,25.1981,25.212,24.7469,24.8719,243285844
4/19/2016,24.9644,24.9922,24.5826,24.74,129539516
4/20/2016,24.6775,25.013,24.5433,24.7909,122444120
4/21/2016,24.7446,24.7446,24.4183,24.5224,126210100
4/22/2016,24.3003,24.6405,24.21,24.4553,134732484
4/25/2016,24.298,24.4484,24.1846,24.3165,112126352
4/26/2016,24.0457,24.3674,24.0457,24.1475,224064660
4/27/2016,22.2153,22.8424,22.1412,22.6364,458408568
4/28/2016,22.5879,22.6503,21.8103,21.9445,328970760
4/29/2016,21.7502,21.9191,21.4077,21.6923,274125912
5/2/2016,21.7444,21.771,21.3822,21.6692,192640416
5/3/2016,21.7987,22.1551,21.6784,22.0255,227325108
5/4/2016,22.0302,22.1921,21.7108,21.7964,164101900
5/5/2016,21.8854,21.9017,21.5781,21.7085,143562000
5/6/2016,21.7388,21.7574,21.3849,21.5874,174799544
5/9/2016,21.6526,21.8319,21.5572,21.6037,131745744
5/10/2016,21.7295,21.7853,21.4454,21.7504,134747344
5/11/2016,21.7644,21.7853,21.5269,21.5385,114876436
5/12/2016,21.5874,21.6014,20.8308,21.0333,305258760
5/13/2016,20.9541,21.343,20.9541,21.0752,177571060
5/16/2016,21.5106,21.9762,21.3383,21.8575,245039024
5/17/2016,22.0135,22.0484,21.6549,21.7667,187667756
5/18/2016,21.9227,22.1672,21.8598,22.0158,168249564
5/19/2016,22.0344,22.0344,21.7853,21.932,121768400
5/20/2016,22.0344,22.2184,22.0065,22.1695,128103872
5/23/2016,22.3208,22.6282,22.2743,22.4512,152074572
5/24/2016,22.6351,22.8377,22.5467,22.7935,140560696
5/25/2016,22.9727,23.2219,22.8423,23.1939,154568432
5/26/2016,23.2079,23.4523,22.9657,23.3778,225324636
5/27/2016,23.152,23.3918,23.1066,23.3639,145364960
5/31/2016,23.1893,23.3755,23.0077,23.2498,169228848
6/1/2016,23.0542,23.1753,22.8936,22.9238,116693140
6/2/2016,22.7236,22.7795,22.4978,22.7515,160766400
6/3/2016,22.7678,22.8796,22.6887,22.7981,114019552
6/6/2016,22.8144,23.7224,22.712,22.9634,93170016
6/7/2016,23.1078,23.2521,23.0402,23.0565,89637800
6/8/2016,23.0542,23.1799,22.9751,23.0356,83392524
6/9/2016,22.9332,23.2801,22.9238,23.2009,106405416
6/10/2016,22.9401,23.13,22.9285,23.01,126851744
6/13/2016,22.9774,23.0775,22.6072,22.6631,152081976
6/14/2016,22.6584,22.9273,22.5257,22.691,127727776
6/15/2016,22.7748,22.9122,22.5909,22.6165,117780908
6/16/2016,22.4559,22.7585,22.3674,22.712,125307260
6/17/2016,22.4954,22.5024,22.1881,22.1951,244032876
6/20/2016,22.3511,22.4838,22.1253,22.1415,137647604
6/21/2016,22.1043,22.4326,22.0428,22.3301,142185432
6/22/2016,22.4093,22.5583,22.1998,22.2463,116876488
6/23/2016,22.3371,22.4186,22.1765,22.3744,128960748
6/24/2016,21.6317,22.0379,21.5711,21.7457,301245424
6/27/2016,21.6526,21.6643,21.3034,21.4291,186488752
6/28/2016,21.6293,21.8063,21.4524,21.79,161779656
6/29/2016,21.8785,22.0135,21.7993,21.9786,146124024
6/30/2016,21.9879,22.2975,21.9553,22.258,143345424
7/1/2016,22.2324,22.4594,22.1951,22.3255,104106160
7/5/2016,22.2091,22.2114,21.9925,22.1159,110820840
7/6/2016,22.0251,22.2719,21.9716,22.2417,123796360
7/7/2016,22.2812,22.4675,22.2626,22.3371,100558232
7/8/2016,22.4652,22.5583,22.3627,22.5094,115648412
7/11/2016,22.5257,22.7352,22.5211,22.5793,95179780
7/12/2016,22.6235,22.7469,22.6119,22.6817,96669852
7/13/2016,22.6794,22.7399,22.5467,22.5536,103568684
7/14/2016,22.6747,23.0472,22.6584,23.0007,155675988
7/15/2016,23.0309,23.1194,22.9332,22.9983,120547960
7/18/2016,22.9797,23.3127,22.9564,23.2428,145975468
7/19/2016,23.1799,23.2824,23.1287,23.2521,95119696
7/20/2016,23.2824,23.3895,23.2207,23.2731,105103872
7/21/2016,23.2428,23.5152,23.0798,23.1497,130808112
7/22/2016,23.1101,23.1194,22.8889,22.9704,113254676
7/25/2016,22.8749,23.0123,22.5653,22.6631,161531684
7/26/2016,22.542,22.8098,22.4489,22.5071,224959288
7/27/2016,24.2754,24.2952,23.9227,23.9692,369379280
7/28/2016,23.9413,24.3185,23.9389,24.2928,159479356
7/29/2016,24.2579,24.3417,24.1392,24.2626,110934752
8/1/2016,24.3091,24.7143,24.3091,24.691,152671484
8/2/2016,24.691,24.6956,24.2137,24.3254,135266224
8/3/2016,24.4023,24.6421,24.393,24.6304,120810564
8/4/2016,24.7139,24.8122,24.6437,24.7818,109634600
8/5/2016,24.8754,25.1984,24.8543,25.1586,162213608
8/8/2016,25.168,25.367,25.0837,25.367,112148880
8/9/2016,25.3342,25.5004,25.2827,25.47,105260816
8/10/2016,25.4466,25.491,25.2242,25.2804,96034020
8/11/2016,25.4021,25.498,25.2452,25.264,109938024
8/12/2016,25.2289,25.3834,25.2289,25.3225,74641736
8/15/2016,25.3131,25.6408,25.2991,25.6268,103472836
8/16/2016,25.6619,25.8023,25.5636,25.6034,135177792
8/17/2016,25.5378,25.601,25.3599,25.5659,101423904
8/18/2016,25.5683,25.6549,25.5191,25.5332,87938812
8/19/2016,25.4606,25.6759,25.3646,25.5987,101472288
8/22/2016,25.4817,25.5378,25.2452,25.3997,103280920
8/23/2016,25.4185,25.5893,25.4044,25.4793,85030676
8/24/2016,25.4126,25.4559,25.2055,25.2874,94700324
8/25/2016,25.1376,25.2523,24.9714,25.1797,100344992
8/26/2016,25.1423,25.2687,24.8848,25.0322,111065164
8/29/2016,24.9573,25.1493,24.8801,25.0041,99881200
8/30/2016,24.7654,24.9292,24.6952,24.8122,99455780
8/31/2016,24.7326,24.9456,24.7279,24.8356,118649624
9/1/2016,24.845,24.9995,24.7233,24.9831,106806092
9/2/2016,25.2101,25.2804,25.0041,25.2172,107209800
9/6/2016,25.2569,25.3506,25.1657,25.2101,107521564
9/7/2016,25.2406,25.4583,25.0627,25.3646,169457312
9/8/2016,25.1048,25.1095,24.6343,24.6998,212008104
9/9/2016,24.4939,24.7467,24.1404,24.1404,186227936
9/12/2016,24.028,24.7467,24,24.6811,181171080
9/13/2016,25.1657,25.4653,25.1025,25.2687,248704760
9/14/2016,25.4512,26.4578,25.4208,26.1628,449361272
9/15/2016,26.652,27.0898,26.5654,27.0523,362452708
9/16/2016,26.947,27.1834,26.6942,26.9002,319547644
9/19/2016,26.9634,27.1951,26.5093,26.5865,188092184
9/20/2016,26.4624,26.7129,26.336,26.5842,138057076
9/21/2016,26.6497,26.6822,26.3199,26.5795,144012740
9/22/2016,26.7667,26.9049,26.6848,26.8299,124295936
9/23/2016,26.7831,26.8697,26.1113,26.3829,209924604
9/26/2016,26.1324,26.542,26.1113,26.4227,119477768
9/27/2016,26.4507,26.4929,26.2963,26.4718,98429648
9/28/2016,26.6123,26.8346,26.5514,26.6731,118564340
9/29/2016,26.4882,26.638,26.1699,26.2588,143547960
9/30/2016,26.3243,26.5374,26.1699,26.4624,145516424
10/3/2016,26.3829,26.4624,26.2822,26.3384,86807040
10/4/2016,26.4648,26.7574,26.3641,26.4507,118947340
10/5/2016,26.5444,26.6052,26.3782,26.4624,85812356
10/6/2016,26.6146,26.7644,26.4812,26.6591,115117252
10/7/2016,26.7574,26.8159,26.5701,26.6989,97433772
10/10/2016,26.9236,27.3285,26.8534,27.1647,144943824
10/11/2016,27.5509,27.7826,27.1998,27.2232,256164172
10/12/2016,27.469,27.6164,27.3285,27.4666,150347148
10/13/2016,27.3379,27.49,27.0874,27.3824,140769624
10/14/2016,27.593,27.6609,27.4175,27.5345,142608764
10/17/2016,27.4643,27.5837,27.3356,27.5158,94499584
10/18/2016,27.6633,27.6703,27.4924,27.4971,98213912
10/19/2016,27.4456,27.565,26.638,27.4151,80138376
10/20/2016,27.3543,27.476,27.2302,27.4011,96503204
10/21/2016,27.3426,27.366,27.2185,27.2934,92770660
10/24/2016,27.4105,27.5603,27.3871,27.5392,94154692
10/25/2016,27.6094,27.7054,27.4596,27.6796,192515880
10/26/2016,26.7574,27.0828,26.5233,27.057,264536876
10/27/2016,27.0102,27.1202,26.7082,26.7972,138248180
10/28/2016,26.6544,26.9681,26.5561,26.6193,151446648
10/31/2016,26.6029,26.7387,26.4976,26.5771,105677592
11/1/2016,26.5584,26.631,25.8726,26.0973,175303248
11/2/2016,26.0762,26.2986,26.0364,26.1207,113326836
11/3/2016,26.1127,26.2257,25.7763,25.8421,107730408
11/4/2016,25.5363,25.941,25.4374,25.6092,123347988
11/7/2016,25.901,26.0021,25.7551,25.9786,130240000
11/8/2016,25.9551,26.2868,25.8116,26.1316,97016716
11/9/2016,25.8539,26.1927,25.4233,26.0892,236705444
11/10/2016,26.1386,26.1386,24.901,25.3621,228538164
11/11/2016,25.1574,25.6163,25.0704,25.5127,136575592
11/14/2016,25.2516,25.3666,24.4892,24.8727,204702016
11/15/2016,25.0751,25.3363,24.9785,25.2021,129058040
11/16/2016,25.1057,25.9363,25.0821,25.8798,235362088
11/17/2016,25.8374,25.9645,25.6068,25.8704,110528012
11/18/2016,25.8163,26.0092,25.8021,25.8963,113715668
11/21/2016,25.9104,26.3504,25.8845,26.2892,117058284
11/22/2016,26.341,26.4515,26.2116,26.3057,103862136
11/23/2016,26.2021,26.2374,25.9598,26.1716,109705576
11/25/2016,26.148,26.3221,26.1057,26.3033,45903688
11/28/2016,26.2186,26.4621,26.2092,26.2516,108775932
11/29/2016,26.0657,26.3598,25.8986,26.2257,114115000
11/30/2016,26.2492,26.3998,25.9457,26.0045,144649032
12/1/2016,25.968,26.1033,25.6539,25.7621,148347448
12/2/2016,25.6868,25.9033,25.6116,25.8586,106111988
12/5/2016,25.8821,25.8892,25.4704,25.6727,137298160
12/6/2016,25.7645,25.9668,25.6916,25.8704,104781848
12/7/2016,25.708,26.1621,25.6845,26.1245,119994876
12/8/2016,26.0845,26.4539,26.0233,26.381,108273264
12/9/2016,26.4257,26.988,26.4257,26.8115,137610508
12/12/2016,26.6563,27.0586,26.468,26.6586,105497508
12/13/2016,26.7857,27.2751,26.7645,27.1033,174935244
12/14/2016,27.068,27.341,27.0539,27.1033,136127336
12/15/2016,27.148,27.4657,27.1127,27.2515,186098176
12/16/2016,27.4045,27.4115,27.2104,27.2868,177404536
12/19/2016,27.2468,27.6186,27.2351,27.4445,111117692
12/20/2016,27.468,27.6468,27.4539,27.5174,85699860
12/21/2016,27.4821,27.6233,27.4774,27.5433,95132660
12/22/2016,27.3762,27.4139,27.2092,27.3621,104343416
12/23/2016,27.1974,27.4162,27.1974,27.4162,56997936
12/27/2016,27.4162,27.7174,27.4092,27.5904,73187420
12/28/2016,27.6515,27.7684,27.341,27.4727,83623568
12/29/2016,27.3998,27.555,27.388,27.4657,60158076
12/30/2016,27.4468,27.5762,27.1598,27.2515,122345060
1/3/2017,27.2468,27.3715,27.0021,27.3292,115127460
1/4/2017,27.2586,27.4139,27.2351,27.2986,84472464
1/5/2017,27.2751,27.4972,27.2492,27.4374,88774348
1/6/2017,27.4774,27.8021,27.4045,27.7433,127007600
1/9/2017,27.7527,28.1009,27.7504,27.9974,134247792
1/10/2017,27.9457,28.0892,27.8351,28.0257,97848204
1/11/2017,27.9386,28.2186,27.9057,28.1762,110354372
1/12/2017,27.9751,28.0704,27.8139,28.0586,108344880
1/13/2017,28.0257,28.1457,27.9551,28.0092,104447792
1/17/2017,27.8445,28.2915,27.8162,28.2351,137759372
1/18/2017,28.2351,28.3527,28.1668,28.2327,94851844
1/19/2017,28.0939,28.2562,28.0868,28.1833,102389164
1/20/2017,28.3409,28.3409,28.1726,28.2351,130391568
1/23/2017,28.2351,28.4257,28.1809,28.2539,88200872
1/24/2017,28.1292,28.2586,28.1174,28.228,92844152
1/25/2017,28.3339,28.7292,28.3009,28.6774,130346692
1/26/2017,28.628,28.8092,28.6115,28.6915,105350304
1/27/2017,28.7386,28.788,28.6115,28.6939,82251776
1/30/2017,28.4539,28.6186,28.3904,28.6186,121510012
1/31/2017,28.5056,28.5621,28.3809,28.5527,196803972
2/1/2017,29.8892,30.7033,29.8845,30.2939,447940160
2/2/2017,30.1115,30.4445,30.0656,30.2421,134841644
2/3/2017,30.1903,30.3974,30.155,30.3715,98029204
2/6/2017,30.3833,30.7056,30.3292,30.6562,107383696
2/7/2017,30.715,31.0797,30.6939,30.948,152735364
2/8/2017,30.9056,31.1103,30.875,31.068,92016288
2/9/2017,31.1096,31.2974,30.9843,31.2915,113399436
2/10/2017,31.301,31.4144,31.2041,31.2206,80261832
2/13/2017,31.4475,31.6223,31.3695,31.4971,92141684
2/14/2017,31.5396,31.9224,31.4876,31.9059,132904892
2/15/2017,32.0241,32.2013,31.8114,32.0217,142492400
2/16/2017,32.0595,32.1139,31.8633,31.9827,90338220
2/17/2017,31.9248,32.0973,31.9248,32.0713,88792788
2/21/2017,32.1918,32.3147,32.1328,32.3029,98028624
2/22/2017,32.2391,32.4021,32.1635,32.3998,83347728
2/23/2017,32.4636,32.4872,32.2084,32.2627,83152744
2/24/2017,32.1162,32.2934,31.9673,32.2934,87106340
2/27/2017,32.4069,32.4766,32.2036,32.3572,81029704
2/28/2017,32.3927,32.4766,32.3029,32.3714,93931440
3/1/2017,32.5841,33.1181,32.5144,33.0331,145658340
3/2/2017,33.0827,33.1485,32.7897,32.8369,104843936
3/3/2017,32.7944,33.0425,32.7495,33.0307,86284484
3/6/2017,32.9326,33.0284,32.7509,32.9267,87000176
3/7/2017,32.8606,33.078,32.7968,32.9693,69785188
3/8/2017,32.8346,33.0354,32.8039,32.8464,74828944
3/9/2017,32.785,32.7968,32.3856,32.7708,88623616
3/10/2017,32.9055,32.9308,32.7613,32.8795,78451204
3/13/2017,32.811,32.948,32.8039,32.8937,69686868
3/14/2017,32.9173,33,32.8086,32.844,61236260
3/15/2017,32.9433,33.26,32.8523,33.1914,102767096
3/16/2017,33.2528,33.3237,33.1441,33.2458,76927992
3/17/2017,33.319,33.319,33.0567,33.0803,175539808
3/20/2017,33.1772,33.4372,33.1371,33.4277,86168152
3/21/2017,33.5813,33.7444,33.0189,33.0449,158119648
3/22/2017,33.0461,33.4608,33.026,33.4183,103440660
3/23/2017,33.3804,33.4571,33.2268,33.3001,81385204
3/24/2017,33.4372,33.4939,33.1654,33.2339,89582252
3/27/2017,32.9386,33.371,32.7566,33.2906,94300376
3/28/2017,33.2977,34.0374,33.2292,33.9807,133499220
3/29/2017,33.9523,34.1437,33.8365,34.0563,116759820
3/30/2017,34.0728,34.1461,33.9098,34.0114,84829008
3/31/2017,33.9618,34.0917,33.794,33.9476,78646604
4/3/2017,33.9594,34.0563,33.8034,33.957,79942856
4/4/2017,33.8507,34.2382,33.8318,34.2099,79565416
4/5/2017,34.0799,34.3729,33.983,34.0326,110871416
4/6/2017,34.0964,34.1508,33.898,33.9476,84596136
4/7/2017,33.9641,34.0705,33.8554,33.872,66634172
4/10/2017,33.9334,33.9994,33.768,33.8318,75733588
4/11/2017,33.7774,33.8743,33.0969,33.4679,121517504
4/12/2017,33.4608,33.5908,33.3214,33.5081,81400000
4/13/2017,33.534,33.6451,33.3308,33.3308,71291520
4/17/2017,33.4324,33.527,33.2883,33.5151,66328376
4/18/2017,33.4159,33.5648,33.345,33.3663,58790176
4/19/2017,33.527,33.5553,33.189,33.2434,69313500
4/20/2017,33.371,33.7727,33.3568,33.6593,93278248
4/21/2017,33.6593,33.716,33.5199,33.6191,69283712
4/24/2017,33.9098,34.0161,33.8342,33.9429,68466396
4/25/2017,34.0067,34.2406,33.9972,34.1532,75486004
4/26/2017,34.139,34.1697,33.8805,33.9523,80164964
4/27/2017,34.0096,34.0657,33.8649,33.9783,56985388
4/28/2017,34.0492,34.0988,33.8554,33.9452,83441432
5/1/2017,34.2879,34.7841,34.2548,34.6376,134411772
5/2/2017,34.8644,34.9944,34.699,34.8574,181408776
5/3/2017,34.4036,34.8526,34.0917,34.751,182788136
5/4/2017,34.6234,34.7699,34.4556,34.6258,93487488
5/5/2017,34.6801,35.2047,34.6801,35.2,109310900
5/8/2017,35.2165,36.3201,35.2165,36.157,195009652
5/9/2017,36.3603,36.5989,36.261,36.3886,156521452
5/10/2017,36.3035,36.3768,35.9444,36.2161,103222768
5/11/2017,36.1721,36.5565,36.1389,36.528,109020232
5/12/2017,36.706,37.1141,36.6989,37.0382,130108068
5/15/2017,37.0168,37.1687,36.789,36.9433,104038876
5/16/2017,37.0002,37.0287,36.7107,36.8887,80193912
5/17/2017,36.445,36.6751,35.522,35.6501,203070712
5/18/2017,35.8921,36.3833,35.8589,36.1935,134272860
5/19/2017,36.3928,36.5351,36.2148,36.3169,107843152
